0	36.1
0	63.5
0	69.2
0	31.4
0	75.2
0	53.9
0	38.4
0	45.8
0	64.1
0	80.9
0	82.7
0	26.4
0	63.2
0	10
0	31.4
0	31.1
0	10
0	64.8
0	38.4
1	45.7
2	73.2
0	64.4
0	80.3
1	63.5
3	27.5
0	39
0	67
0	50.7
0	36.7
0	18
1	51.9
0	50.5
1	36.5
0	32.7
0	38
0	80.9
0	37.3
1	30
0	51
0	63.5
0	29.3
0	74.6
0	64.2
0	76.4
1	67
0	63.2
0	43.7
0	63.5
0	81
1	63.5
0	10
2	38.4
0	28.4
0	45.9
0	36.1
1	29.3
0	38
0	28.4
1	10
1	38
0	78.5
1	45.4
0	45.8
0	18
0	60.4
0	64.2
0	48.9
0	34.8
2	81
2	39.6
0	87.9
0	51
0	29.3
0	10
1	44.4
0	10
0	21.2
0	26.7
0	22.7
1	63.2
0	38
0	63.5
1	31.5
1	36.5
0	78.5
0	53.3
0	30.7
0	48.9
0	38.4
0	80.3
0	33.1
0	36.1
0	76.4
0	76.4
0	76.4
0	59.9
0	50.7
0	30.8
0	63.5
0	18
0	62
0	78
0	29.2
0	32.7
0	50.7
0	67
0	73.2
2	21.2
0	36.5
1	18
0	86.7
1	66.1
0	35.4
2	63.5
0	25.4
0	33.1
0	22.5
0	60.5
0	10
1	36.5
0	29.1
0	31.5
0	74
0	23.3
0	69.7
0	63.5
0	64.2
1	50.7
1	53.7
0	34.3
0	76.4
0	76.4
0	85.1
1	86.7
0	31.3
0	38.4
1	36.5
0	63.5
0	65.8
0	81
1	54.7
1	52.5
0	76.5
1	64.1
0	10
0	47.6
0	64.1
1	73.7
0	31.2
0	78.5
0	18
0	64.1
0	50.7
0	53.5
0	18
0	50.7
0	64.1
0	29.2
0	73.2
0	29.8
0	63.5
0	63.5
0	73.2
1	32.3
0	53.1
0	81
0	65.8
0	53.7
0	38
0	83.7
0	51.9
0	78.5
0	53.7
0	69.2
0	10
0	22.5
0	10
0	29.2
1	44.7
0	31.4
1	38.5
0	53.3
0	52.3
0	86
0	33.1
0	51.9
0	87.9
0	35.4
0	10
0	85.1
0	86.9
0	63.2
0	75.9
0	83.7
0	73.2
0	63.5
0	50.5
0	51.8
0	76.4
0	53.3
0	38.4
1	67
0	53.7
0	58.3
0	46.1
0	43.2
0	85.1
0	64.2
0	28.6
0	69.7
0	78.5
0	22.7
0	29.3
0	63.5
0	44.3
0	83.7
0	63.5
0	76.4
0	34.6
1	43.7
0	31.4
0	10
0	38.4
0	63.5
0	64.2
0	40.1
1	63.5
0	63.5
0	73.2
1	63.5
0	37.3
1	44.7
0	38.9
0	63.5
0	78.5
0	63.5
0	67
0	50.7
0	37.8
1	21.2
0	32.3
0	26.7
1	10
1	10
0	64.1
2	64.1
0	80.9
2	48.5
0	64.8
0	38.5
0	75.2
0	80.9
1	10
0	28.4
0	30.7
0	32.4
2	26.4
0	38.4
0	32
0	38.9
0	54.7
0	33.1
0	10
0	26.4
1	50.7
0	36.5
2	53.1
0	29.3
0	54.7
0	33.3
0	50.7
0	51.8
0	38.4
0	10
0	35.4
0	31.5
0	37.7
0	31.4
0	33.6
0	31.9
0	45.4
0	60.6
0	44.7
0	83.2
1	18
0	50.7
0	86.5
0	33.1
0	63.5
0	64.1
0	63.2
0	10
0	37.7
1	18
0	45.3
0	31.4
0	63.5
1	28.2
0	32.3
0	10
0	33.6
0	47.6
0	32
2	76.4
0	65.8
0	33.1
0	87.9
0	63.2
0	63.5
0	36.7
1	50.2
0	29.3
1	37.9
0	65.2
0	22.7
1	78.5
0	26.5
1	50.7
0	50.7
2	78.5
0	37.3
0	28.2
0	44.7
0	27.5
0	39.4
0	10
0	32.4
0	28.4
0	10
1	36.5
0	38.4
2	63.5
0	30.7
0	28
0	31.5
0	31.4
0	83.9
2	21.2
0	25.3
0	29.2
0	29.3
0	37.4
0	32
0	26.4
0	29.2
0	26.4
0	48.9
2	29.2
0	28.6
0	33.1
0	33.1
0	38.9
1	60.5
0	32.3
0	85.1
0	33.1
0	42.5
0	37.3
1	38.4
0	62.1
0	10
0	10
0	38.4
0	73.2
0	29.3
0	74.4
0	10
0	38.1
0	26.4
0	29.4
0	63.5
0	63.5
0	50.7
0	22.9
0	39.4
1	39.4
0	63.5
0	59
2	48.9
0	38.4
0	38.4
0	38.4
0	53.3
0	32.1
0	10
0	32
0	36.9
0	62.5
0	63.5
1	29.8
0	73.2
0	37
0	33.1
0	34.6
0	31.5
0	27.5
0	33.1
0	50.7
0	38.4
0	31.5
0	49.3
0	30
1	33.1
0	10
0	22.5
0	29.3
0	78.5
2	32
2	18
1	57.1
0	34.2
0	39.4
0	53.3
0	62.2
2	32.4
0	36.5
0	37.4
0	32.4
0	29.2
0	26.7
0	48.5
0	32.4
0	26.4
0	17.1
0	48.9
0	38.9
0	40.9
0	64.4
0	53.3
1	50.7
0	56.6
0	22.5
0	63.5
0	80.3
0	64.8
0	53.7
0	17.1
0	36.1
0	27.5
0	10
0	49.6
0	29.4
0	50.7
0	32.4
0	43.7
0	38.4
0	65.8
1	48.9
0	62.2
0	62.5
0	62.5
0	38
0	69.2
0	80.9
0	63.5
0	60.3
0	10
0	33.3
0	60.6
0	28.4
1	18
1	63.5
0	59
0	62.5
0	62.1
0	33.1
1	33.6
0	21.2
0	38.9
1	33.1
0	22.5
0	32
0	38.4
0	65.8
0	64.4
0	31.5
0	51.9
0	37.6
0	76.4
0	36.5
0	48.9
2	38.4
0	38.4
0	29.3
0	76.3
0	48.5
0	31.4
0	29.3
0	29.3
0	39.6
0	27.7
0	78.5
0	54.2
0	22.5
0	44.3
0	45.3
0	62.1
0	73.6
0	87.9
0	64.4
0	64.2
2	29.2
0	31.5
0	83.9
0	71.5
3	38
2	32
0	26.7
1	69.7
0	29.4
0	78.5
0	78.5
0	73.2
0	31.4
0	50.7
0	10
0	63.5
0	17.1
0	22.5
0	35.4
0	31.4
0	53.7
0	37.7
0	32.4
0	10
0	31.4
1	63.5
0	10
0	29.2
0	28.2
0	63.5
0	78.5
0	51.9
0	49.6
0	31.9
0	31.2
0	31.4
0	29.4
0	64.4
0	38
0	31.9
0	28.6
0	38.1
1	51.9
0	66.3
0	53.2
0	34.2
0	63.2
0	29.2
0	10
0	33.9
0	29.2
0	44.7
0	33.1
0	63.2
0	74
0	28.4
0	50.7
1	50.7
0	38.4
0	50.7
0	33.1
0	32
1	46.7
0	73.2
0	32.4
0	34.2
0	78.5
0	47
0	33.9
0	69.2
0	63.2
0	27.5
0	34.2
0	10
0	38.4
1	26.4
0	50.7
1	35.7
1	31.4
0	31.5
0	29.4
0	29.2
0	29.4
1	50.7
0	47.8
0	38.9
0	22.5
0	38.4
0	30.7
0	10
0	37.3
0	10
0	63.5
0	37.3
1	29.2
0	37.7
0	74.4
0	31.5
0	78.5
0	64.1
0	33.1
0	33.1
2	34.3
1	64
0	38.9
2	63.5
0	26.4
1	32
0	69.7
0	32.4
0	38.4
0	37.3
0	29.3
1	34.6
0	53.3
0	28.6
0	25.5
0	33.1
2	31.5
0	29.2
0	10
0	33.1
0	37.8
0	10
0	26.9
0	26.4
0	53.7
0	50.7
2	31.5
0	32
0	22.7
2	27.5
0	10
0	39.4
0	29.2
0	17.1
0	29.2
0	27.5
0	37.3
0	37.3
0	44.7
0	18
0	38.4
0	26.5
0	29.3
1	26.4
0	80.3
0	33.9
0	38.4
0	37.3
0	48.5
1	50.7
0	59.1
0	63.5
0	32.3
0	48.5
0	17.1
0	27.2
0	31.5
0	38.4
0	37.7
2	37.3
0	10
0	33.1
1	37.6
0	41.3
0	63.5
1	67
0	45.9
0	10
0	50.7
0	32
0	28.4
0	10
0	21.1
1	86.5
0	60.5
0	63.5
0	62.2
0	63.5
1	67
0	21.3
0	29.4
0	28.4
1	26.7
0	28.4
0	17.6
0	37.3
0	36.5
0	32.4
1	31.5
0	26.5
0	29.2
0	63.5
0	17.6
0	26.7
0	85.1
0	10
1	33.1
0	17.1
0	27.5
0	38.4
0	37.6
0	63.5
0	80.3
0	36.5
0	26.5
0	38.9
1	31.5
0	32.4
0	28.6
0	26.5
0	49.3
3	32.4
0	36.5
0	63.5
1	27.5
0	44.7
0	51.9
0	65.8
1	43.4
0	10
0	44.7
0	33.1
0	18
0	38.9
0	38.4
0	63.2
1	36.2
0	48.6
0	33.1
2	50.7
0	36.1
1	54.2
0	56.6
0	18
0	50.7
0	38.1
1	38.4
0	10
2	50.7
0	10
0	21.2
0	37.3
1	26.5
2	39.6
0	38
0	39.6
0	78.5
0	63.5
0	58.1
0	38
0	50.2
0	17.1
0	78.5
0	32.3
0	64.4
0	67
0	81.9
2	63.5
2	29.3
0	29.3
0	10
0	26.7
0	29.3
0	72.5
0	63.5
0	72.5
0	31.5
0	73.6
1	64.8
2	18
0	50.5
0	28.9
0	30
0	29.8
0	51.9
1	18
0	50.7
0	50.7
0	38.4
0	35.1
0	63.5
0	35.4
0	38.4
0	76.3
0	18
0	29.1
0	86
0	10
0	37.7
0	62.1
1	64.1
1	18
0	36.5
0	69.2
0	73.6
0	46.7
0	63.5
0	37.8
1	63.5
0	38.4
1	73.2
0	69.7
0	18
0	83.7
0	67
0	78.5
0	38
0	63.5
2	25.3
0	37.7
0	37.7
0	33.3
0	53.9
0	64.2
0	75.9
2	63.5
0	75.9
0	55.3
0	28.6
0	26.4
0	71.2
0	51.9
0	47
0	43.7
0	73.2
0	60.5
2	63.5
2	44.2
0	29.8
0	10
2	53.7
1	26.7
2	36.5
0	31.4
0	37.4
0	79.8
0	28.6
0	83.7
0	63.5
0	10
0	73.6
0	38.4
0	38.4
9	29.3
0	37.7
0	31.4
0	39.4
0	67
0	37.7
0	50.7
1	26.7
0	27.5
0	63.5
0	52.3
0	31.4
0	38.4
0	29.8
2	34.6
2	10
0	32.7
0	63.5
0	48.9
2	32.4
0	10
0	29.2
0	32
2	63.5
0	34.2
0	67
0	37.4
0	34.6
0	50.7
0	39.4
0	73.7
0	38
0	28.4
0	38
0	38
0	73.6
0	38.4
0	36.5
1	29.3
1	29.3
0	69.2
0	42.3
0	51.8
0	76.4
0	63.5
1	38.4
0	29.3
0	27.5
0	28.4
0	33.1
1	29.4
0	73.2
0	33.1
0	18
0	62.1
0	50.7
2	76.4
0	38.4
0	34.4
0	35.1
0	43.7
0	29.2
0	33.6
2	36.5
0	36.5
0	33.6
1	39
0	18
0	34.6
0	63.2
0	36.5
0	21.2
2	27.5
0	38.4
0	34.6
2	56.6
1	60.6
0	38.4
0	50.7
1	33.1
0	18
0	78.5
1	21.2
0	73.9
0	18
0	18
0	38.4
0	43.7
0	26.4
0	63.5
0	63.5
0	63.5
1	26.4
1	50.7
0	18
0	76.4
0	84.5
0	74.4
1	69.2
1	38
0	36.9
0	67
1	37.4
0	83.9
0	64.1
0	63.5
0	10
0	28.6
0	39.4
0	17.1
0	34.8
0	32
0	38.1
1	73.2
0	80.3
0	29
0	31.5
0	73.3
1	64.1
0	33.1
0	63.5
1	50.7
1	32.3
2	10
1	64.1
0	87
0	38.9
0	36.5
2	59
0	83.7
0	38.4
0	64.8
0	64.1
1	63.5
0	31.3
0	66.1
1	25.2
0	36.5
2	33.1
0	31.4
0	76.4
0	18
0	73.8
0	18
0	33.1
0	54.5
0	68.8
1	34.6
0	38.9
0	36.5
0	50.7
0	64.4
0	73.2
0	38.9
1	64.2
0	80.3
0	32.4
0	53.3
0	81.9
0	52.3
0	60.6
1	54.7
2	58.3
0	86.9
0	53.3
0	33.1
0	55.1
0	29.1
0	76.4
0	63.2
0	37.9
0	34.3
0	28.4
1	38.9
0	33.6
0	10
0	29.4
2	50.7
0	38
0	41.6
0	29.3
0	37.3
0	10
1	32
1	32.4
1	65.2
0	31.5
0	50.7
1	33.1
0	39.4
0	33.1
0	36.1
0	32.4
0	30.7
1	29.8
3	21.2
1	10
0	62.5
0	43.7
0	10
0	37.7
0	55.1
0	38.4
0	28.4
0	52.5
0	65.8
0	29.2
0	29.2
0	63.2
0	29.3
0	30.8
0	40.9
0	50.7
2	26.7
1	55.1
0	38.4
0	29.6
0	29.1
0	44.2
2	53.9
0	42.5
0	45.8
0	64.1
1	17.1
1	38
0	37.3
2	37.3
0	10
1	35.7
0	36.5
0	49.4
2	28.2
1	29.3
1	51
2	10
0	31.4
1	10
0	38.4
1	32.4
1	30.4
0	64.2
0	27.2
0	25.2
0	37.3
0	64.1
0	53.7
0	73.6
0	18
0	53.3
0	73.2
0	37.9
0	38
0	39.5
0	75.9
0	37.7
0	45.9
0	37.7
0	29.4
1	26.4
0	30.8
9	63.5
0	34.6
0	64.1
0	38.1
0	32
0	10
1	29.4
0	29.2
2	34.6
0	43.4
2	43.6
0	29.2
0	37.7
0	63.5
0	33.1
0	10
0	63.5
0	32.4
0	28.4
1	76.5
0	64.4
0	10
0	56.5
0	63.2
0	58.3
0	67
0	39
0	88.8
0	37.3
0	73.8
0	85.1
0	22.5
0	42.9
1	51
0	78.5
0	33.1
0	80
0	29.4
0	34.2
0	31.5
0	48.5
0	17.6
0	19.4
1	62.5
0	34.3
0	25.8
0	50.7
0	35.1
0	35.4
0	63.5
0	63.5
1	73.2
1	26.7
0	58.3
0	63.5
0	36.5
0	52.4
2	33.1
0	38.2
0	52.4
0	62.1
0	51.9
1	31.5
0	69.2
0	20.1
0	38.5
0	33.1
0	31.3
0	32.3
0	38
0	28.4
0	76.4
0	36.5
0	32.3
1	36.4
1	32.3
1	38
0	53.3
2	28.6
0	63.5
0	71.6
0	45.4
0	73.2
0	76.4
0	17.1
0	48.9
0	22.5
0	29.3
2	29.1
0	48.6
0	29.8
0	69.2
0	32.3
0	10
0	31.3
0	33.9
0	26.4
1	26.4
0	60.6
1	62
0	33.1
0	35.4
0	62.5
0	38.1
0	48.5
0	50.7
0	18
0	18
0	63.5
0	71.6
0	10
0	50.7
0	45.2
0	39.5
0	33.6
0	38.4
0	48.6
1	57.1
0	32.4
0	26.7
0	31.3
0	27.5
0	62.5
0	38.8
0	42.5
0	17.6
0	37.7
0	50.7
0	33.1
0	30.8
0	46.8
0	29.3
0	18
0	63.5
0	38
0	63.5
0	10
0	38.4
0	45.3
0	63.5
0	43.7
0	18
0	66.3
1	63.5
0	10
0	48.5
0	33.1
0	26.4
0	32
0	10
1	38.4
0	27.5
0	22.5
0	34.6
0	58.3
0	32.3
0	38.4
0	80.3
0	46.7
0	32.3
0	26.4
0	60.5
0	37.4
0	57.1
1	10
0	27.5
0	31.5
0	52.5
0	33.1
0	27.5
0	32
0	31.5
0	38.4
0	38.4
0	38.4
0	31.4
0	74.4
1	83.7
1	29
0	61.9
0	82.7
0	36.7
0	63.5
0	60.6
0	37.3
0	28.4
0	50.7
0	26.4
0	37.3
0	64.1
0	64.2
0	37.3
0	76.3
0	38.4
1	38.4
0	86.5
0	63.5
0	38
0	64.4
1	53.3
2	32.4
0	34.2
0	43.7
1	56.6
0	38.4
0	29.2
0	75.9
0	44.8
0	28.6
0	29.2
0	48.5
0	27.5
0	33.1
1	52.3
0	85.1
0	44.7
0	48.9
0	22.9
0	63.2
0	65.8
0	37.7
0	34.2
0	60.5
0	56.5
1	65.8
0	39
1	78.5
0	35.4
0	63.5
0	50.7
0	17.1
1	34.3
0	10
0	37.3
0	34.6
0	65.8
0	32.4
0	10
0	25.5
0	51
0	17.1
0	28.4
0	28.2
0	38.1
0	35.4
0	26.7
1	45.4
0	38.4
2	38.9
0	45.9
0	29.6
0	30.7
0	33.1
0	26.5
0	78.5
0	63.2
1	29.3
0	64.8
0	38.4
1	76.3
0	29.2
1	37.7
0	37.7
0	62.5
3	33.1
0	81.3
0	10
0	37.6
0	50.7
2	28.6
0	32.4
1	40.9
0	29.1
0	47.6
0	49.9
0	38.4
0	50.7
0	28.4
0	32
0	80.9
1	33.1
0	32.4
0	32.3
0	50.7
0	38
0	32.3
0	50.5
0	51.8
1	43.2
0	39.9
0	25.3
0	22.5
0	17.1
0	17.1
0	37.9
0	10
0	51
0	50.7
0	50.7
0	69.2
0	53.7
0	78.5
0	30.8
1	29.2
0	28.6
0	36.2
0	34.3
0	33.1
0	37.3
1	17.1
0	27.5
0	37.3
0	73.2
0	37.3
0	17.1
0	33.1
0	17.1
0	17.1
0	22.6
0	27.5
0	41.3
0	80.3
0	30.1
0	39
9	85.1
0	38.1
1	10
1	10
1	32.4
0	37.3
0	10
0	26.5
1	31.5
2	26.7
0	73.2
1	39.6
0	65.8
0	17.1
0	38
0	78.5
0	33.1
1	47.8
1	73.2
0	27.5
0	34.2
0	26.4
0	36.9
0	32.4
0	24.2
2	29.3
0	26.7
0	37.3
0	29.2
0	29.2
1	44.7
0	78.5
1	29.2
0	10
0	52.4
0	46.3
0	28
0	26.4
0	29.5
0	85.1
0	10
0	37.3
0	10
0	21.2
0	42.5
0	29.3
0	33.1
0	38.5
0	73.2
0	36.5
0	34.2
0	64.2
0	27.3
0	29.3
0	10
0	66.1
0	62.5
3	33.1
1	38.4
0	59.9
1	78.5
0	43.5
1	18
0	38.4
0	76.4
1	80
0	73.9
2	49.6
0	10
0	50.7
